Diet,Phylum,Class,Order,Family,Abeomelomys spMW,Anisomys imitatorFR,Anisomys imitatorMW,Coccymys shawmayeri,Hydromys sp,Hyomys goliath,Leptomys ernstmayri,Lorentzimys highFR,Lorentzimys highMW,Lorentzimys lowFR,Lorentzimys lowMW,Lorentzimys midMW,Macruromys major,Mallomys cf_aroaensis,Mallomys hercules,Mallomys istapantap,Mallomys rothschildi,Melomys low,Melomys midFR,Microhydromys sp,Paramelomys platyopsBAI,Paramelomys platyopsFR,Paramelomys platyopsMW,Paramelomys platyopsWG,Paramelomys rubex_HighFR,Paramelomys rubex_HighMW,Paramelomys rubex_MidFR,Paramelomys rubex_MidMW,Pogonomys cf_sylvestris,Pogonomys loriae,Pogonomys spNorthEastFR,Pogonomys spNorthEastMW,Protochromys fellowsi,Pseudohydromys ellermani,Pseudohydromys fuscus,Rattus exulans,Rattus niobe,Rattus norvegicus,Rattus rattus,Rattus steini,Rattus verecundus,Uromys anak,Uromys cf_caudimaculatus,Uromys sp1
Animal,Arthropoda,Insecta,Phasmatodea,Pseudophasmatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Arthropoda,Insecta,Phthiraptera,Polyplacidae,0,0,0,0,0,0,0.064673581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013378,0,0,0,0,0.009152586,0,0,0,0,0,0,0
Animal,Arthropoda,Insecta,Psocoptera,Lepidopsocidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344755,0,0,0
Animal,Arthropoda,Insecta,Psocoptera,Psyllipsocidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006383849,0,0,0,0
Animal,Arthropoda,Insecta,Siphonaptera,Leptopsyllidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Arthropoda,Insecta,Trichoptera,Leptoceridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82E-05,0,0,0,0,0,0,0
Animal,Arthropoda,Insecta,Zygentoma,Lepismatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Arthropoda,Malacostraca,Decapoda,Atyidae,0,0,0,0,0.153562076,0,0,0,0,0,0,0,0,0.000318066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Arthropoda,Malacostraca,Decapoda,Palaemonidae,0,0,0,0,0.012959108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Arthropoda,Symphyla,,Scutigerellidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Chordata,Amphibia,Anura,Hylidae,0,0,0,0,0.002551534,0,0.028232292,0,0,0.000668861,0,0,0,0,0,0,0,0.001478315,0,0,0,0,0,0,0,0,0.00207102,0.000263314,0,0,0.003690937,0,0,0.074182673,0.188197147,0,8.37E-06,0,0,0,0.000634349,0,0,0
Animal,Chordata,Lepidosauria,Squamata,Scincidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004204327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,Mollusca,Gastropoda,Cycloneritida,Helicinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132275,0,0,0,0,0,0,0
Animal,Mollusca,Gastropoda,Systellommatophora,Onchidiidae,0.000296839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031339414,0,0,0,0,0.000254847,0,0.004219243,5.41E-05,0.001603873,0,0,0,0,0,0,0,0,0,0.00244604,0,0,0.001338487,0.002971789,0,0,0
Animal,Mollusca,Gastropoda,,Pyramidellidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113769,0,0,0
Fungi,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80E-06,0,0,0,0,0,0,0
Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,0,0,0,0,0,0,0.001497587,0.001063757,0,0.001694954,0,0,0,0,0,0,0,0.000212427,0,0,0,0.001607742,0,0.000399345,0.001222588,0,0.00167308,0,0,0,0.000259703,0,0,0.000961561,0.000695673,7.36E-05,0.000189001,0,4.99E-05,0.00014272,0.001020475,0,0.000268298,0
Fungi,Ascomycota,Lichinomycetes,Lichinales,Lichinaceae,0,0,0,0,0,0,0,5.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Ascomycota,Lipomycetes,Lipomycetales,Lipomycetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,8.83E-05,0,0,0,0,0,0,0,0,1.05E-05,0,0,0,0,0,0,0
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159024,0,0,0,0,0,0,0,0,0,0,0,3.92E-06,0,0,0,0,0,0,0
Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,0,0,0,6.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002245734,0,0.000559083,0.000692995,0,0.000186859,0,0,0,0,0,0,0.000273036,0,7.65E-05,0.000124955,0,0,0.000147864,0.0007033,0,0.000238487,0
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563581,0,0,0,0,0,0,5.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.023314749,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57E-05,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Callistosporiaceae,0,0,0,0,0,0,0.002163182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001572014,0,0,0.005958295,1.46E-05,0,0,0,0,0,0,0,0,0,0.000252502,0.000134105,0,0,0,0.001327307,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,0,0,0,7.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019395,0,0,0.000259691,0,0.000205891,0.000116678,0,0,0,0,0,0,0,1.82E-05,0.000256969,0,0,0.000239153,0.001513475,0,6.56E-05,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clitocybaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019258,5.11E-05,0,0,0,0,0,0,0,0,0,0,3.74E-05,0,0,0,0.000275804,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,0,0,0,0,0,0,0.014532143,0.005779582,0,0,0,0,0,0,0,0,0,0,0.624450298,0,0,0.002046681,0.000286702,0.001797053,0.000309294,0.000265861,0.000846056,0.000502978,0,0,0.000444644,0,0.063594131,0,0,0.002275388,0.001564033,0,0.000379208,0.00063517,0.000899811,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,0,0,0,0,0,0,0.00698874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27E-05,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E-05,0.000186584,0.003673975,0.000885574,0,0.001460268,7.41E-05,0,0,0.000267573,0.006860237,0,0,0,0.000346234,0.018700428,0,0,7.71E-05,0.001389363,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,0,0,0,0.012360266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010035,0,0,0,0,0,0,0,0,0,0.002394019,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,0,0,0,0.003037358,0,0,0,0.004362873,0,0,0,0,0,0,0,0,0,0.000606933,0,0,0,0.000847254,0,0,4.38E-05,1.46E-05,3.98E-05,4.57E-05,0,0,0,0,0,0.011514993,0,4.59E-05,0.000692483,0,0,0,0.002109901,0,0.000208676,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-05,0,0,0,0.0011963,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,0,0.006118911,0,0,0.001678641,0.005125105,0.022131011,0.001063757,0,0.00341271,0,0,0,0,0,0.000157087,0,0.001309241,0,0,0,0.021630505,0,0.000718821,0.00793953,3.35E-05,0.001126344,0.000406797,0,0,0.000724022,0,0,0,0.005824785,0.001288334,0.021741705,0,0,0.00108519,0.009042925,0,0.000518709,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,0.00079157,0.029574736,0,0,0.002081515,0,0.008098064,0,0,0.001246513,0,0,0,0,0.008038201,0.002722837,0,0.027693482,0,0.001773811,0,0.004491469,0,0,0.001798868,0.000633321,0.001565809,0,0.019745917,0,0.000696477,0.000567227,0,0,0,0.00558087,0.096225539,0.065382666,0.009110231,0.000372873,0.001589321,0,0.000757196,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Phyllotopsidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117643,0,0,0,4.76E-05,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,0,0.000883843,0,0,0,0,0,0.00214222,0.002376834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302,9.37E-05,0.00029586,9.78E-05,0,0,0,0,0,0,0,0.000509786,0.005612272,0,0.000105438,0,0.000403363,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,0,0.002005643,0,0,0,0,0,0.006760003,0,0.007767905,0,0,0,0,0,0,0,0.000593927,0,0,0,0.000934021,0,0,0,0,0,0,0,0,0,0.007598703,0,0,0,0,0.000101167,0,0,0,9.31E-05,0,0,0.003927405
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,0,0,0,0,0,0,0,0,0,0.000311628,0,0,0,0,0,0,0,0.001460974,0,0,0.027253476,0.001306609,0,0.003434368,0.000116715,0.000205632,0.002629867,0,0,0,0.000196745,0.000139131,0,0,0,0.002187395,0.000175408,0,0.002338138,8.61E-05,0.000396468,0,0.000351768,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-05,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,0,0,0,0,0,0,0.011925232,0,0,0,0,0,0,0,0,0,0,0.000702308,0,0,0,0.002812272,0,0.000838625,0.000547101,0,0.000463687,0.008692526,0,0,0,0,0,0,0,5.36E-05,0.000141424,0,0,0.000185151,0,0,8.94E-05,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298412,0,0,6.10E-05,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Squamanitaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934755,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,0,0,0,0,0,0,0,0.001107876,0,0.004887244,0,0,0,0,0,0,0,0.002778886,0.001183115,0,0,0,0.000609812,0,0.002157766,0.000173388,0.001313203,0.000122985,0.006228675,0,0,0.003563899,0,0.002267385,0,5.93E-05,0.035536198,0,7.03E-05,0.000509165,0.003854362,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Amylocorticiales,Amylocorticiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,0.001474299,0,0,0,0,0,0,0.000892183,0.002934777,0.001109701,0,0,0,0,0,0,0,5.20E-05,0.084358328,0,0,0.001301505,0,0.000638952,0.001027091,4.38E-05,0.001344346,7.41E-05,0,0,0.002703277,0.0058007,0,0.001911251,0,0,0.000278927,0,0,0.00010929,0.000227538,0,0.00013713,0.003679358
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19E-05,0,0,0,0,0,0,0,0,0,3.35E-05,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,0,0,0,0,0,0,0,0,0,0.002287808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-05,0.000254336,0.001876312,0,0,0,0,0.91898476,0.000427361,0,0.00089906,0.010738839,0,0,0,0.013490266,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Gyroporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-05,0,2.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41E-05,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,0,0,0,0,0,0,0,0.001470631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321072,0,0,0,0.000373971,0.00011659,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Serpulaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100667,0,2.25E-05,0,0,0,0,0,0,0,0,4.02E-05,0,0,0.000162782,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12E-05,1.54E-05,0,0.014363643,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Botryobasidiaceae,0,0,0,0,0,0,0,0,0,0.001162906,0,0,0,0,0,0,0,0,0,0,0,0.000520602,0.001765723,0,0,0,0,0,0,0,0,0.002076265,0,0,0,0.000344321,0,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95E-05,0,0,0,0.000330965,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,0.000346312,0,0,0,0.004498758,0,0.035609296,0.002044178,0,0.000205219,0,0,0,0.001214434,0,0,9.70E-05,0.003919052,0.00091524,0.003004034,0,0.001817003,0.001456266,0,0.007930776,0.00457743,0.001558888,0.002641027,0,0,0.001148991,0,0,0,0,0.005671732,0.000531714,0,0.001670363,0.000808749,0.00341997,0,0.001108965,0
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256066,0,0,0,0,0,0,0,0.007958967,0,0.000134889,0,0,0,0.000537818,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,0,0,0,0.00031845,0,0,0.000998391,0.001931429,0,0,0,0.018819326,0,0,0,8.09E-05,0.002097733,0.001348258,0.000145099,0,0,0.000204158,0,0,0.000825758,0.000584042,0.000600371,0.0015925,0,0,3.54E-05,0,0,0.002279256,0.002900601,0.001077916,0.000176715,0,0.001598221,0.000187722,0.001834097,0,0.001913858,0.000248047
Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,0,0,0,0.001185953,0,0,0,0.000318637,0.004731351,0.005160869,0,0,0,0,0,0,0,0.004400264,0,0,0,0.001663885,0,0,0.00261879,0.000469059,0.000650546,0.000739488,0,0,0.009518526,0.003777947,0,0.000973432,0,0.018676545,0.000265334,0.007602636,0.00813909,0.000286727,0.000720538,0,0.000888364,0
Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,0,0,0,0,0,0,0.001553053,0,0,0,0,0,0,0,0,0,0,0.001499991,0,0,0,0.287785757,0,0.000279542,0.002099409,6.69E-05,0.001247457,0.000275928,0,0,0,0,0,0,0,0.000425619,0.000147437,0,0.004772466,0.000426876,0,0,0.000500823,0
Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10E-05,0,0,0,0,0,0,0.014326752,0.07074028,0,0.00119201,0,0,0,0,0,0,0,4.69E-05,0.062886777,0,0,0,0,0,0,0
Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,0,0,0,0,0,0,0.005491153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949706,0.000851006,0,0.000105043,0,0,4.89E-05,0,0,0.000334467,0,0,0,0,0,0.000191093,0,6.84E-05,0.00016715,0.001875468,0,0.000196752,0
Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,0,0.135329911,0,0,0,0,0.001941317,0,0,0.000273625,0,0.02029413,0,0,0,0,0,0.012437789,0,0,0,0.004256687,0.001205971,0,0.004103987,0.007972784,0.107151508,5.20E-05,0,0.76021981,0,0,0,0.001661958,0,8.80E-05,0.000106918,0,0.000334813,0.000320157,0.003030397,0,0.350498438,0
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,0,0.005405038,0,0,0,0,0.008208997,0.001186309,0.499023601,0.000676461,0,0,0,0,0,0.001209092,0,0.001005775,0.000658526,0,0,0.0010361,0,0,0.000837429,0.000379627,0.00108655,0.000659074,0,0,0.000720087,0.000524418,0.002124526,0,0,6.70E-05,0.000175147,0.012164217,0.001026635,0.000378016,0.00016893,0,6.56E-05,0.000620117
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,0,0.000543903,0,0,0,0,0.083753952,0.000377462,0,0,0,0,0,0,0,0,0,0.001898833,0,0,0,0,0,0,0.000723632,0.000130801,0.001069249,0.000182901,0,0,0,0,0,0.001483891,0,0,0.000371206,0,0,0.000271297,0.000396468,0,0.000310033,0
Fungi,Basidiomycota,Agaricomycetes,Phallales,Clathraceae,0,0,0,0,0,0,0.001553053,0.000142161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019395,0,0,5.25E-05,0,0.000261257,0,0,0,0,0,0,0,0,0,0.000294612,0,0,0.026921455,0.002589111,0,0.000566407,0
Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,0,0,0,0,0.003424428,0,0.005602086,0,0,0,0,0,0,0,0,0,0,0.000498552,0,0,0,0.002802064,0,0,5.69E-05,8.33E-05,0.000115922,0.002500698,0,0,0,0,0,0,0,0.005542612,0.000557855,0.022807907,0.003357374,0.000136292,0,0,0.000518709,0
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Cerrenaceae,0,0,0,0,0,0,0,0.001078463,0,0.000630857,0,0,0,0,0,0,0,0.003112699,0,0,0,0.002551971,0,0,0.000169237,0,0,0.000359495,0,0,0.000487928,0.002301016,0,0,0,0.000526046,0,0,0,0,0,0,0,0
